folioviv,ubica_geo,clase_hog,tam_loc,est_socio,educa_jefe,sexo_jefe,edad_jefe,tot_integ,hombres,mujeres,mayores,menores,ing_cor,ingtrab,gasto_mon,alimentos,educa_espa,salud,transporte
0702534805,7101,2,1,2,10,2,51,3,2,1,3,0,110852.44,98852.44,54951.46,21471.32,13350.0,164.34,9891.0
0702534806,7101,2,1,2,10,1,61,2,2,0,2,0,65894.68,0.0,53721.53,20481.32,499.18,0.0,10006.84
0702535602,7101,2,1,3,6,1,67,2,1,1,2,0,33541.95,1525.57,33760.54,16071.2,39.34,7728.24,1671.41
0702535603,7101,2,1,3,10,2,37,3,0,3,1,2,88475.4,76475.4,54366.31,13872.77,6045.65,2445.65,10444.91
0702535604,7101,3,1,3,4,2,76,3,1,2,3,0,43806.81,23606.54,28855.82,16058.45,900.0,146.73,600.0
0702535606,7101,2,1,3,10,1,54,5,3,2,5,0,118967.17,105590.13,67602.95,19684.15,11577.04,508.69,14268.24
0702536701,7101,3,3,2,6,1,64,5,4,1,5,0,70899.28,49456.68,45705.3,18449.81,7500.0,48.91,12661.81
0702536703,7101,2,3,2,8,1,59,4,3,1,4,0,57406.19,51406.19,27941.6,13454.8,540.0,684.78,1928.56
0702536704,7101,2,3,2,6,1,43,6,4,2,4,2,43893.41,43893.41,39570.31,15736.9,5250.0,244.56,6942.79
0702536705,7101,2,3,2,10,1,38,4,3,1,3,1,51663.91,41227.85,58336.12,28195.45,6450.0,1563.23,9265.63
0702536706,7101,2,3,2,10,1,54,3,2,1,2,1,74262.27,74262.27,48180.59,17794.11,2760.0,482.27,9038.55
0702537801,7101,3,1,3,10,2,57,4,2,2,3,1,17729.49,8778.68,18264.85,13409.83,393.44,34.23,600.0
0702537802,7101,2,1,3,8,1,57,4,2,2,4,0,46622.93,37622.93,42486.82,33196.92,0.0,224.99,1800.0
0702537803,7101,2,1,3,10,1,63,3,2,1,3,0,81418.01,72418.01,69676.07,34881.19,600.0,1663.03,7091.8
0702537804,7101,2,1,3,10,2,49,2,1,1,1,1,71803.26,44999.99,50995.02,26074.08,600.0,0.0,5433.44
0702537805,7101,1,1,3,3,2,77,1,0,1,1,0,23257.99,0.0,28829.06,15775.51,17.21,283.68,814.28
0702537806,7101,2,1,3,10,1,46,4,1,3,3,1,58303.26,49303.26,37106.71,17768.44,1788.0,775.75,3000.0
0702538001,7101,1,1,3,8,2,79,1,0,1,1,0,52450.56,0.0,14087.61,10864.23,0.0,0.0,1498.89
0702538003,7101,2,1,3,9,1,68,2,1,1,2,0,31505.81,19892.91,9660.86,3535.66,0.0,0.0,4094.9
0702538004,7101,2,1,3,10,1,38,4,2,2,3,1,59410.72,42798.89,40503.29,11957.08,789.22,0.0,18199.0
0702538005,7101,1,1,3,10,2,52,1,0,1,1,0,46033.56,27660.31,9775.27,4217.09,667.73,0.0,1900.64
0702538006,7101,3,1,3,11,1,67,4,2,2,4,0,181704.04,0.0,54278.37,10324.22,7826.08,0.0,16917.27
0702539502,7101,2,1,4,11,1,57,3,2,1,3,0,225141.97,193206.5,106727.81,34926.26,5935.8,7043.46,28266.04
0702539503,7101,2,1,4,10,2,52,2,0,2,2,0,73943.24,48423.91,51141.1,21921.33,13207.91,0.0,5271.18
0702539504,7101,1,1,4,8,1,45,1,1,0,1,0,44999.99,44999.99,74948.48,37336.98,819.04,0.0,5851.74
0702539506,7101,2,1,4,6,2,75,2,0,2,2,0,62393.58,0.0,25328.54,11121.28,0.0,0.0,4105.74
0702540301,7101,3,1,3,11,1,74,8,4,4,6,2,266481.21,92861.37,146849.53,43842.58,11086.93,23690.45,16348.25
0702540302,7101,2,1,3,11,1,38,4,1,3,3,1,215951.05,215951.05,129693.77,20699.89,4793.46,2651.07,13254.85
0702540304,7101,1,1,3,11,2,62,1,0,1,1,0,92445.64,80706.51,86094.78,26099.88,4304.86,6973.99,9797.13
0702540306,7101,2,1,3,10,2,59,2,0,2,2,0,73441.39,44021.73,38410.08,19749.04,1451.6,1545.64,2893.23
0702541701,7101,2,1,4,10,1,55,3,1,2,3,0,39659.01,32459.01,44400.15,6981.36,10456.47,2458.34,7397.14
0702541703,7101,2,1,4,10,1,44,2,1,1,2,0,84496.01,0.0,64826.01,21587.01,0.0,0.0,6000.0
0702541706,7101,2,1,4,11,1,36,2,1,1,2,0,104557.33,86557.33,105750.92,29648.4,4782.28,4930.39,18397.15
0702542001,7101,2,1,2,1,2,50,2,1,1,2,0,26422.81,26422.81,21107.01,8344.19,0.0,224.99,3123.02
0702542002,7101,2,1,2,4,1,55,4,2,2,4,0,43459.23,43459.23,59043.96,11622.74,7508.93,5028.24,11463.53
0702542003,7101,1,1,2,10,1,26,1,1,0,1,0,27733.68,27733.68,36640.93,19607.02,580.63,68.47,6891.06
0702542004,7101,2,1,2,6,1,54,2,1,1,2,0,44290.74,44290.74,34719.65,22101.31,0.0,58.69,3073.25
0702542006,7101,1,1,2,3,2,75,1,0,1,1,0,22291.06,0.0,20023.1,5091.38,0.0,8530.42,0.0
0702543501,7101,1,1,3,3,2,78,1,0,1,1,0,19561.23,0.0,9992.05,5708.53,0.0,0.0,0.0
0702543502,7101,2,1,3,6,1,72,2,1,1,2,0,18438.46,924.45,8694.21,5631.35,0.0,0.0,0.0
0702543503,7101,2,1,3,8,1,49,2,1,1,2,0,113320.45,98804.33,41415.04,9809.92,0.0,1663.04,10011.45
0702543504,7101,3,1,3,3,1,87,8,4,4,6,2,78946.08,53183.13,14205.34,8241.35,4354.83,0.0,0.0
0702543506,7101,3,1,3,8,1,46,5,2,3,5,0,40503.13,18586.95,26514.17,13101.32,1741.93,39.13,6690.53
0702544301,7101,2,1,2,10,1,57,2,1,1,2,0,64162.85,49646.73,30924.61,13397.03,0.0,0.0,6716.12
0702544303,7101,3,1,2,4,2,23,3,1,2,3,0,14202.27,0.0,17723.74,10465.68,0.0,0.0,0.0
0702544304,7101,2,1,2,6,1,64,2,1,1,2,0,210049.58,0.0,104553.14,13936.87,0.0,20453.46,10784.33
0702544305,7101,2,1,2,10,1,64,2,1,1,2,0,58017.15,40597.8,18947.9,6351.33,0.0,0.0,5219.51
0702545701,7101,1,1,3,11,2,63,1,0,1,1,0,101296.01,0.0,58563.69,10318.85,1350.0,0.0,25413.91
0702545702,7101,2,1,3,10,1,56,3,2,1,3,0,105684.29,93192.49,75017.53,36751.97,3925.03,5869.55,15131.96
0702545703,7101,3,1,3,10,2,60,11,5,6,8,3,373875.14,196035.18,180083.69,30779.77,5830.72,51006.46,26099.93
0702545704,7101,2,1,3,10,2,40,3,1,2,1,2,63582.1,41557.37,50386.81,21458.31,5415.48,831.5,8112.77
0702545705,7101,2,1,3,10,1,40,4,3,1,2,2,78590.15,76131.14,78092.2,15839.89,2535.0,22940.2,9055.95
0702545706,7101,1,1,3,8,2,95,1,0,1,1,0,62207.2,0.0,50031.06,12352.73,0.0,6801.83,0.0
0702546502,7101,2,1,2,4,1,82,3,1,2,3,0,58716.12,14673.91,22844.68,14232.69,73.36,0.0,2475.47
0702546503,7101,2,1,2,8,1,26,2,1,1,2,0,48105.97,48105.97,39403.5,23206.9,696.77,0.0,870.96
0702546505,7101,1,1,2,6,2,49,1,0,1,1,0,23161.88,15285.32,13522.08,5708.47,870.96,205.43,2766.34
0702546506,7101,3,1,2,8,2,41,5,1,4,3,2,79823.91,77476.09,34218.12,9848.49,7714.03,831.5,3379.03
0702547901,7101,3,1,3,10,1,34,5,2,3,3,2,128302.04,119592.37,58919.34,38764.15,1943.89,2054.34,8584.51
0702547904,7101,3,1,3,10,2,66,3,0,3,3,0,118019.25,0.0,55871.68,34849.14,0.0,1076.08,9441.95
0702547905,7101,2,1,3,6,2,84,2,1,1,2,0,43472.63,26364.12,20381.06,10645.59,0.0,117.39,4866.34
0702547906,7101,3,1,3,8,1,36,2,2,0,2,0,43022.14,34312.47,20649.97,13525.6,0.0,665.21,2811.29
0702548701,7101,3,1,2,10,1,41,2,1,1,2,0,76967.19,61967.19,55458.92,21844.17,807.0,0.0,14918.5
0702548702,7101,3,1,2,6,1,69,4,3,1,4,0,50975.37,33172.11,36866.83,20911.89,807.0,273.91,3617.14
0702548703,7101,3,1,2,11,1,50,6,4,2,5,1,119872.12,44281.96,69225.53,37568.37,2808.0,4852.16,10800.0
0702548705,7101,3,1,2,4,2,78,7,3,4,6,1,40259.0,28357.37,33251.94,19079.81,0.0,489.13,6000.0
0702550901,7101,2,1,2,10,2,46,4,2,2,4,0,62042.23,26951.07,26637.51,11879.88,627.08,0.0,4589.85
0702550902,7101,3,1,2,6,2,59,5,2,3,4,1,83687.02,59135.84,50521.08,16090.62,1271.6,978.26,11622.5
0702550903,7101,1,1,2,10,2,53,1,0,1,1,0,87025.31,0.0,34603.9,19986.19,580.64,0.0,2498.48
0702550904,7101,2,1,2,8,1,40,4,2,2,4,0,81761.76,67245.64,46104.48,21889.12,435.48,0.0,11720.03
0702550905,7101,3,1,2,11,2,36,3,1,2,3,0,93675.76,56997.85,75475.65,31101.28,21786.8,0.0,8817.47
0702550906,7101,2,1,2,11,1,54,4,3,1,4,0,163751.38,74445.64,102409.71,29365.63,11518.22,12658.65,24506.02
0702551201,7101,2,1,3,11,2,47,2,1,1,2,0,48825.22,35851.64,36878.41,15274.2,2678.28,391.3,6292.68
0702551202,7101,1,1,3,6,1,57,1,1,0,1,0,54374.03,35729.59,38140.21,20275.6,0.0,1428.25,5466.32
0702551203,7101,2,1,3,10,1,68,3,2,1,3,0,155527.04,61254.15,44898.76,19105.57,0.0,273.9,9047.07
0702551204,7101,2,1,3,11,1,41,4,1,3,4,0,69042.47,37780.2,39757.13,12085.59,10177.96,665.2,6310.49
0702552401,7101,2,1,3,6,2,79,2,1,1,2,0,38412.62,0.0,19585.32,15055.5,0.0,0.0,725.8
0702552402,7101,3,1,3,4,1,45,7,3,4,5,2,88800.83,68478.25,50905.32,25161.26,11264.49,293.47,4587.01
0702552403,7101,3,1,3,10,1,65,5,3,2,5,0,157684.57,113820.63,69603.59,13075.61,9781.12,7336.95,20322.57
0702553203,7101,2,1,4,11,1,33,3,3,0,2,1,90210.54,63890.1,79110.09,25752.77,17419.34,988.04,12497.48
0702553204,7101,2,1,4,10,1,61,3,2,1,3,0,129284.88,46399.4,67838.87,19954.09,812.9,4851.71,18148.37
0702553205,7101,1,1,4,10,2,61,1,0,1,1,0,89553.33,69230.75,65029.47,22898.39,747.49,6215.41,12956.99
0702553206,7101,2,1,4,8,1,57,2,1,1,2,0,54417.42,24626.37,41249.92,20674.1,0.0,5996.73,4303.67
0702554601,7101,2,1,3,10,1,68,2,1,1,2,0,124672.12,100819.67,43576.89,14888.54,564.0,293.47,17335.68
0702554602,7101,2,1,3,8,1,73,3,1,2,3,0,127497.49,61721.28,56893.92,31988.45,480.0,0.0,10735.66
0702554603,7101,1,1,3,10,2,50,1,0,1,1,0,34470.36,31984.65,14262.98,2031.4,0.0,0.0,60.0
0702554604,7101,2,1,3,10,1,62,3,2,1,3,0,37868.82,24590.15,59295.71,17626.93,6975.0,1105.42,8896.71
0702554606,7101,3,1,3,4,1,32,4,1,3,4,0,99544.43,99544.43,84660.54,47134.1,0.0,78.26,6364.28
0702555201,7101,3,1,2,3,1,64,5,2,3,4,1,56125.91,21510.98,24995.33,13062.72,0.0,0.0,5466.33
0702555202,7101,3,1,2,6,2,59,6,1,5,4,2,24816.67,16107.0,25426.65,15093.98,4558.04,73.36,601.37
0702555203,7101,3,1,2,6,2,50,3,1,2,2,1,43092.14,31351.63,25348.4,13268.4,2848.55,1809.77,1618.88
0702555204,7101,2,1,2,10,1,62,3,1,2,3,0,20313.0,13054.94,16980.91,11378.37,494.5,156.51,2775.33
0702555205,7101,2,1,2,1,2,74,4,2,2,4,0,49456.91,17010.98,23821.65,14438.37,0.0,97.82,4354.14
0702555206,7101,2,1,2,3,2,61,2,1,1,2,0,31096.93,25290.48,15405.23,12419.89,0.0,327.7,1833.17
0702556401,7101,1,1,2,4,1,51,1,1,0,1,0,34860.79,29054.34,39682.17,17318.42,1741.93,0.0,6270.92
0702556402,7101,2,1,2,8,1,45,2,1,1,2,0,80559.77,80559.77,68651.0,24081.2,0.0,2338.04,3561.28
0702556403,7101,3,1,2,4,1,64,7,4,3,5,2,61918.06,42554.33,39547.45,18616.96,2017.16,532.15,6627.59
0702556404,7101,3,1,2,4,2,62,5,3,2,4,1,92439.8,57285.54,45332.8,18745.58,7960.98,0.0,7679.68
0702556405,7101,2,1,2,10,1,42,4,1,3,3,1,82788.44,72317.91,58931.42,29603.39,11400.94,1418.46,7240.08
0702556406,7101,3,1,2,3,1,59,3,1,2,3,0,16328.73,6104.34,22368.8,11879.84,0.0,925.42,1223.49
0702557801,7101,3,1,3,9,2,47,4,1,3,4,0,85204.9,74754.09,80079.19,33106.94,11836.3,0.0,10783.24
0702557804,7101,4,1,3,6,1,44,6,4,2,5,1,101350.79,74827.84,60022.8,24351.18,2160.0,1095.64,8102.07
0702557805,7101,2,1,3,10,2,54,3,1,2,3,0,272606.51,219098.32,164903.25,72282.7,7129.18,0.0,21840.0
0702557806,7101,2,1,3,9,1,62,5,3,2,5,0,138934.42,0.0,89955.58,32695.49,6149.72,0.0,11901.42
0702558601,7101,3,1,2,8,1,56,5,2,3,5,0,90358.27,72885.22,28604.36,8087.04,0.0,866.72,10325.4
0702558601,7101,2,1,2,8,1,34,4,3,1,2,2,58979.49,58229.49,59247.67,24852.74,2106.52,0.0,6600.0
0702558601,7101,2,1,2,9,1,30,2,1,1,2,0,36923.86,34352.44,50230.68,874.24,600.0,1858.69,37739.91
0702558602,7101,2,1,2,8,2,61,2,1,1,2,0,68188.51,41557.37,12915.26,5669.97,822.0,391.29,3390.0
0702558603,7101,1,1,2,10,1,47,1,1,0,1,0,49187.57,23606.55,2231.11,771.42,0.0,48.91,600.0
0702558604,7101,2,1,2,10,2,42,5,2,3,4,1,54477.88,45184.41,75944.0,43624.11,2995.31,645.64,17068.03
0702558605,7101,1,1,2,7,1,34,1,1,0,1,0,58622.94,58622.94,43511.46,7662.77,0.0,34.23,5462.21
0702558606,7101,1,1,2,10,1,25,1,1,0,1,0,31475.39,31475.39,30689.87,12291.34,900.0,0.0,5678.53
0702559801,7101,2,1,2,6,1,50,3,3,0,3,0,72319.64,67819.64,37870.91,16366.99,0.0,694.56,14975.36
0702559802,7101,2,1,2,10,2,41,3,2,1,2,1,44626.84,40126.84,34876.24,9205.59,195.0,66.52,16628.5
0702559803,7101,2,1,2,10,1,66,2,1,1,2,0,107852.42,87049.16,59667.67,22705.55,450.0,3296.72,17077.86
0702559804,7101,2,1,2,6,1,35,3,2,1,3,0,60796.68,56296.68,47803.18,29359.53,150.0,557.6,10371.09
0702559806,7101,2,1,2,9,2,37,3,2,1,2,1,37431.12,32636.04,40071.24,19259.84,3240.0,29.34,11871.42
0702560801,7101,2,1,1,4,1,54,2,1,1,2,0,32119.28,25583.58,22923.56,11339.83,2606.55,0.0,3300.0
0702560802,7101,3,1,1,4,1,51,5,3,2,4,1,46615.88,29901.62,20159.4,6197.06,0.0,1173.91,3964.25
0702560803,7101,1,1,1,3,1,68,1,1,0,1,0,14827.85,0.0,16861.23,12040.57,0.0,0.0,257.14
0702560804,7101,2,1,1,3,1,27,4,2,2,3,1,39316.85,35631.14,31555.29,18141.18,0.0,0.0,9021.34
0702560805,7101,2,1,1,8,1,53,4,2,2,4,0,63786.86,41557.36,33745.51,13692.7,1467.39,0.0,12491.74
0702561001,7101,2,1,2,6,1,58,2,2,0,2,0,50184.77,50184.77,42579.09,21445.5,290.32,978.25,2601.29
0702561002,7101,3,1,2,3,2,50,6,3,3,4,2,44269.44,34043.47,53213.73,28966.85,975.1,596.71,5612.87
0702561003,7101,2,1,2,9,1,53,4,3,1,4,0,48231.39,39521.72,45057.01,23226.14,489.13,6109.23,8495.18
0702561004,7101,2,1,2,3,1,44,6,4,2,4,2,55652.0,42554.34,26991.79,14438.43,0.0,48.91,2447.0
0702561006,7101,2,1,2,6,1,32,5,3,2,4,1,46747.28,34796.73,45377.44,25752.57,0.0,371.73,7402.69
0702562002,7101,3,1,1,10,1,49,5,3,2,4,1,72597.98,66179.33,29062.06,13429.05,290.32,0.0,8568.62
0702562003,7101,3,1,1,8,1,47,7,5,2,6,1,65700.44,59893.99,47829.38,28819.0,0.0,533.13,10661.13
0702562004,7101,2,1,1,3,1,60,2,1,1,2,0,74035.25,0.0,39640.18,25187.02,0.0,0.0,9145.11
0702562005,7101,3,1,1,1,1,72,4,2,2,4,0,39924.38,32634.77,22415.3,11417.01,0.0,0.0,3927.62
0702562006,7101,2,1,1,9,2,25,4,2,2,2,2,40061.35,35706.52,15718.8,5335.63,0.0,0.0,1542.85
0702563405,7101,1,1,4,6,1,55,1,1,0,1,0,18072.57,15749.99,26105.36,8549.87,0.0,2318.47,9969.46
0702563406,7101,2,1,4,4,1,68,2,1,1,2,0,48238.09,21302.6,27252.24,20558.44,0.0,877.48,1306.44
0702564301,7101,1,1,2,3,2,75,1,0,1,1,0,27937.47,0.0,11389.91,6364.21,0.0,0.0,893.77
0702564302,7101,2,1,2,4,1,52,2,1,1,1,1,29347.82,29347.82,37180.49,21239.82,220.1,586.95,4974.19
0702564303,7101,3,1,2,4,2,54,3,0,3,2,1,75950.84,65372.28,57460.12,23386.97,0.0,0.0,12542.23
0702564304,7101,3,1,2,9,2,20,7,4,3,6,1,125817.22,105368.42,82498.33,32695.56,11450.3,2054.33,14451.18
0702564305,7101,3,1,2,10,1,53,4,2,2,4,0,131904.25,126097.8,53476.35,28195.59,7786.93,0.0,9404.36
0702564306,7101,2,1,2,10,1,51,4,1,3,4,0,52336.95,52336.95,49195.7,14734.1,6797.63,440.21,10130.1
0702565501,7101,2,1,2,7,1,47,3,2,1,3,0,30149.35,22891.29,18089.0,8678.49,2032.25,0.0,2442.85
0702565502,7101,2,1,2,8,1,53,3,2,1,3,0,56299.84,44686.94,29170.59,14605.56,0.0,684.77,5806.45
0702565503,7101,2,1,2,10,1,64,4,2,2,3,1,120247.18,39619.56,56706.87,18218.49,10009.8,0.0,13327.18
0702565504,7101,2,1,2,6,1,49,4,3,1,4,0,77093.26,59673.91,43703.95,15126.34,11032.25,0.0,7242.16
0702565505,7101,2,1,2,6,1,58,4,2,2,4,0,80545.56,74739.11,20922.29,11391.31,0.0,489.13,257.14
0702565506,7101,2,1,2,4,1,46,4,3,1,4,0,48067.3,42260.85,27307.54,14258.45,0.0,391.3,4512.43
0702566301,7101,2,1,1,6,2,50,4,2,2,4,0,35521.9,32038.03,30484.4,12021.28,9754.82,303.25,6267.35
0702566302,7101,2,1,1,4,2,64,3,2,1,3,0,88274.3,73726.62,62257.12,20519.81,2322.57,1839.12,16306.44
0702566303,7101,3,1,1,6,2,49,6,3,3,6,0,137961.61,132679.01,98382.77,32155.46,12357.89,2954.34,13513.63
0702566304,7101,2,1,1,6,1,65,2,1,1,2,0,33734.2,0.0,35695.71,12316.97,0.0,4852.17,8995.75
0702566305,7101,2,1,1,4,1,68,2,1,1,2,0,26381.47,0.0,22946.03,9012.71,0.0,555.65,4085.21
0702566306,7101,1,1,1,10,1,24,1,1,0,1,0,36804.67,29836.94,23286.98,5991.33,6688.91,0.0,6602.74
0702567001,7101,2,1,3,5,1,38,4,1,3,2,2,59338.85,59338.85,48353.51,25964.85,0.0,0.0,11903.22
0702567002,7101,2,1,3,10,2,51,2,0,2,2,0,45100.96,29347.82,28857.4,12754.2,3291.61,425.53,7606.38
0702567003,7101,2,1,3,8,1,34,3,2,1,2,1,79320.51,69143.45,33622.57,10266.13,1070.7,401.07,1442.9
0702567004,7101,2,1,3,11,1,62,4,2,2,4,0,156622.69,18782.6,59183.67,28607.04,9197.4,0.0,15329.58
0702567005,7101,2,1,3,9,2,37,3,0,3,3,0,41269.96,6065.21,46711.29,17267.03,8824.04,1320.65,9977.41
0702567006,7101,1,1,3,9,1,45,1,1,0,1,0,70767.39,23478.26,47734.37,19079.86,290.32,176.07,2020.43
0702568703,7101,2,1,2,10,1,41,5,4,1,3,2,117233.57,98360.63,90514.89,36256.9,17313.49,8728.78,9862.62
0702569401,7101,2,4,1,6,2,38,2,1,1,2,0,25406.82,23478.26,16925.62,5785.66,0.0,0.0,3654.58
0702569402,7101,3,4,1,6,1,59,5,2,3,5,0,60297.73,51950.51,38631.67,23155.45,0.0,763.03,6708.91
0702569403,7101,2,4,1,6,1,34,2,1,1,2,0,27665.83,15652.17,34815.44,12355.57,10903.75,0.0,7506.31
0702569404,7101,3,4,1,3,2,69,4,2,2,3,1,55681.96,19076.08,53519.96,13146.25,4772.86,20582.58,10698.62
0702569405,7101,3,4,1,6,2,57,4,2,2,4,0,43958.61,29347.82,19998.58,7630.64,0.0,689.65,5131.78
0702569406,7101,3,4,1,3,2,64,2,1,1,2,0,74054.92,11433.9,35126.39,7907.05,1200.0,322.82,3071.74
0712570301,7102,2,4,2,10,1,39,3,2,1,2,1,27880.43,27880.43,39624.4,25598.37,4070.81,195.64,4354.83
0712570302,7102,2,4,2,10,1,38,4,1,3,3,1,52092.38,52092.38,56893.39,27141.26,6438.42,195.64,4354.83
0712570305,7102,2,4,2,11,2,47,3,1,2,3,0,29347.82,25434.78,56421.78,27012.6,11377.06,293.47,5806.45
0712571201,7105,3,3,1,4,1,67,6,3,3,6,0,45410.4,27608.22,25396.74,8241.34,0.0,273.91,2581.93
0712571202,7105,2,3,1,6,1,39,2,1,1,2,0,22065.3,19162.08,30687.79,25411.91,0.0,0.0,1500.0
0712571203,7105,2,3,1,6,1,69,2,1,1,2,0,59252.08,25343.39,62214.55,24030.32,1161.29,5380.41,18142.8
0712571204,7105,3,3,1,4,1,65,6,2,4,4,2,28051.53,23696.7,17623.01,14457.71,1204.82,78.26,290.32
0712571205,7105,1,3,1,6,1,73,1,1,0,1,0,15203.75,0.0,4631.65,3027.79,0.0,34.23,0.0
0712571206,7105,2,3,1,4,2,35,3,2,1,2,1,14828.92,7422.51,8407.0,5592.77,0.0,39.12,1626.6
0712571407,7105,1,3,1,9,1,32,1,1,0,1,0,86951.54,65127.71,10801.99,6068.48,63.58,127.17,1030.64
0712571408,7105,2,3,1,6,2,44,3,1,2,2,1,15069.96,4715.21,21713.69,8472.75,4238.67,0.0,1516.83
0712571409,7105,2,3,1,6,2,62,2,0,2,2,0,23376.46,6862.01,9770.38,3837.75,1718.44,195.64,804.6
0712571410,7105,5,3,1,10,2,32,2,0,2,2,0,116899.32,108586.92,38513.39,13737.7,1892.87,0.0,2283.13
0712571411,7105,2,3,1,4,1,50,2,1,1,2,0,24914.08,17608.69,18064.57,11372.03,48.91,195.64,3111.28
0712571412,7105,2,3,1,5,1,33,3,1,2,2,1,18205.01,16239.12,12437.19,6062.05,929.02,117.38,1130.21
0712571613,7105,4,3,1,8,2,66,4,3,1,4,0,89081.69,42516.37,22171.93,15338.37,0.0,0.0,3728.56
0712571614,7105,2,3,1,5,1,74,4,2,2,4,0,25721.29,1868.85,22359.12,17517.73,0.0,133.04,3042.85
0712571615,7105,2,3,1,6,1,44,5,2,3,3,2,21344.25,15344.26,16517.45,11584.21,900.0,0.0,1178.56
0712571617,7105,2,3,1,8,1,43,4,3,1,4,0,37770.46,37770.46,28114.82,14425.56,900.0,2466.16,3342.84
0712571618,7105,2,3,1,4,1,55,3,1,2,3,0,27798.62,11176.22,8944.51,4686.4,1326.0,978.26,1242.85
0712571920,7105,3,3,1,1,1,84,2,1,1,2,0,7901.81,0.0,3245.51,2706.34,0.0,195.65,0.0
0712571921,7105,2,3,1,3,1,42,4,2,2,3,1,21963.52,17608.69,16874.81,13049.87,0.0,0.0,1161.29
0712571922,7105,2,3,1,4,1,54,5,3,2,5,0,43958.62,38152.17,13964.18,10954.13,0.0,391.3,0.0
0712571923,7105,1,3,1,4,1,69,1,1,0,1,0,18473.34,14086.95,8329.44,6531.33,0.0,489.13,290.32
0712571924,7105,3,3,1,1,1,55,9,4,5,7,2,29915.81,28173.88,15570.03,13808.42,0.0,34.23,0.0
0712572020,7105,2,3,2,8,1,46,5,1,4,4,1,74134.12,0.0,21011.48,11532.76,0.0,0.0,7554.09
0712572021,7105,1,3,2,3,2,91,1,0,1,1,0,17563.97,2030.86,1519.25,771.4,0.0,0.0,0.0
0712572022,7105,2,3,2,10,2,43,3,0,3,2,1,45181.44,39374.99,28176.67,13641.32,684.78,0.0,9109.91
0712572023,7105,3,3,2,10,1,64,5,3,2,5,0,122890.3,38345.86,25354.6,10259.91,0.0,0.0,7874.04
0712572024,7105,2,3,2,10,1,38,5,3,2,2,3,36139.74,32282.6,29760.73,14798.41,0.0,342.38,6571.58
0712572301,7105,1,3,2,10,1,47,1,1,0,1,0,16762.96,10956.51,18423.69,13949.9,0.0,0.0,1091.61
0712572302,7105,2,3,2,4,1,65,3,2,1,3,0,10224.38,1858.69,14996.88,11121.27,0.0,35.21,1893.7
0712572303,7105,2,3,2,8,1,49,3,2,1,3,0,31134.71,26779.88,33305.32,15749.85,2206.44,58.69,9252.42
0712572304,7105,2,3,2,6,2,29,4,2,2,2,2,17217.37,3130.43,30747.03,15569.9,1654.83,0.0,4584.55
0712572305,7105,1,3,2,1,2,76,1,0,1,1,0,22174.69,1694.34,6158.14,3741.37,0.0,44.02,629.98
0712572306,7105,2,3,2,6,2,57,3,1,2,3,0,20387.25,19516.29,15890.47,6492.71,5225.8,102.71,1447.45
0712572607,7105,1,3,2,3,2,68,1,0,1,1,0,32196.38,12352.13,33850.43,15377.04,0.0,3423.89,4735.66
0712572608,7105,2,3,2,3,1,38,5,3,2,2,3,20139.33,12688.52,18593.59,10439.82,2070.0,322.81,1439.98
0712572609,7105,2,3,2,3,2,95,2,0,2,2,0,22337.68,1534.42,24813.57,18886.92,0.0,3189.12,1559.93
0712572610,7105,2,3,2,4,2,76,2,1,1,2,0,24240.89,2527.86,19344.16,10967.06,750.0,3423.89,150.0
0712572611,7105,3,3,2,3,1,64,8,4,4,6,2,45811.45,33860.64,49005.38,28227.69,1137.0,4333.68,6757.36
0712572612,7105,2,3,2,6,1,42,3,2,1,3,0,32764.63,26336.06,16552.85,10427.02,0.0,136.94,2609.92
0712572813,7105,3,3,2,1,2,81,8,2,6,6,2,69956.98,25325.87,93055.79,49641.15,3570.0,3022.79,11373.39
0712572814,7105,2,3,2,3,2,82,2,0,2,2,0,65638.01,50736.38,54821.75,29699.84,0.0,2328.24,9666.4
0712572815,7105,1,3,2,4,2,76,1,0,1,1,0,10519.02,0.0,10157.4,5978.46,0.0,0.0,779.99
0712572816,7105,2,3,2,9,1,38,4,2,2,3,1,38399.63,32163.92,22721.95,14348.44,0.0,29.34,6527.67
0712572817,7105,2,3,2,4,1,67,2,1,1,2,0,32703.91,20826.88,37663.69,15614.83,120.0,733.68,8909.98
0712573301,7107,2,3,2,8,1,61,2,1,1,2,0,16632.0,8217.39,10806.67,7739.85,0.0,0.0,830.32
0712573302,7107,3,3,2,4,2,73,3,0,3,3,0,24980.35,13304.34,28624.38,14515.58,0.0,1731.51,2285.24
0712573303,7107,2,3,2,10,1,69,3,1,2,3,0,108943.23,10233.58,63087.16,21471.29,3629.03,6524.99,23291.65
0712573304,7107,2,3,2,8,1,37,5,2,3,2,3,20511.91,17608.69,15050.75,9732.69,0.0,0.0,753.38
0712573305,7107,2,3,2,10,1,42,5,2,3,3,2,44007.51,38201.06,36603.1,17086.96,635.86,1467.39,5274.18
0712573306,7107,3,3,2,6,1,69,3,2,1,2,1,18840.1,682.33,23907.68,13101.24,0.0,1809.77,2037.78
0712573507,7107,2,3,2,4,1,79,2,1,1,2,0,35330.04,2157.06,12959.19,9726.34,450.0,151.62,580.64
0712573508,7107,3,3,2,8,1,48,5,3,2,4,1,42407.59,40842.38,24187.66,9475.57,635.86,63.58,5559.66
